WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,comments,duration,views
2011,86.64,87.87,37.23,63.48,36.56,24.71,84.98,49.28,11.39,7.21,1.34,3.33,1.49,0.25,0.8,4.18,8.6,14.27,5.37,3.83,6.86,0.85,10.54,4.97,2.83,2.29,2.09,3.03,4.28,3.13,1.14,0.5,0.3,0.1,12.03,0.1,0.25,0.4,0.4,10.09,2.09,0.94,1.19,2.59,2.19,2.98,1.94,0.5,0.99,0.35,1.29,0.25,0.65,0.35,0.1,9.95,5.42,2.19,2.24,0.5,0.3,1.89,9.35,0.75,14.07,1.34,7.61,5.02,4.53,4.87,0.35,1.69,0.8,0,0.35,0,0,0.3,0.05,0,16.56,3.08,9.6,0.15,0.2,0.4,0,0.4,0.9,1.34,0.4,0.1,97,764,497710
152,20.99,90.57,16.4,74.74,50.67,13.82,82.89,58.55,24.34,12.5,2.63,1.97,6.58,0,1.32,11.84,7.24,7.89,9.21,7.89,3.95,1.97,21.71,1.32,0.66,1.32,0.66,1.32,3.95,3.29,0.66,0,0,0,11.18,0,0,0,0,6.58,0,0.66,1.97,1.97,1.32,1.97,1.32,0.66,0.66,0,1.32,0,0,0,0.66,12.5,2.63,0,1.97,7.89,0,13.16,11.18,0.66,12.5,3.29,4.61,4.61,1.32,2.63,0.66,0.66,0.66,0,0,0,0,0,0,0,14.47,0.66,3.95,0.66,0,1.32,0,0,0,3.95,3.95,0,63,195,621361
843,26.99,63.01,50.77,27.74,21.62,13.4,90.87,58.01,20.05,11.15,5.1,0.36,4.51,0.24,0.95,8.9,7,10.91,10.79,6.64,8.19,1.78,20.05,3.2,0.95,1.66,0.71,2.02,4.74,2.37,2.25,0.36,0.83,0.36,8.66,0,0,0.12,0.12,10.91,1.66,1.19,1.78,4.03,1.19,3.32,7.12,2.14,3.91,0.83,3.91,2.73,0.24,0.12,0.71,4.39,0.59,1.19,1.19,1.3,0.36,2.14,16.25,1.42,13.05,1.42,7.12,4.39,2.14,2.25,0.12,0.24,0,0.12,1.07,0,0.12,0.36,0.59,0,19.81,5.1,5.22,0,0,0.12,0,0.36,0.24,5.69,3.08,0,226,1159,1231423
687,15.39,28.03,82.01,98.49,16.36,20.09,86.61,55.31,19.8,14.56,10.92,0.29,2.04,1.16,0.15,5.24,4.37,9.32,8.73,9.32,9.02,2.04,17.47,3.64,1.31,1.6,2.04,1.16,8.59,7.13,1.46,0.15,0.29,0.73,8.01,0.87,0.15,0.87,0.73,8.88,1.6,1.02,1.46,1.46,1.02,3.2,4.8,0.58,4.08,0,1.16,0.44,0.29,0,0.29,5.39,2.04,2.18,1.02,1.02,0.29,4.51,10.63,1.89,13.39,2.04,5.68,5.97,1.31,2.77,0.44,0.15,0.58,0,1.89,0,0.15,0.87,1.02,0,38.72,9.17,9.9,0.58,0,1.16,0,0.87,2.33,3.93,10.77,0,93,716,1917442
125,48.14,97.23,2.12,99,10.42,20.8,83.2,51.2,17.6,10.4,0,3.2,4.8,2.4,0,7.2,6.4,11.2,8.8,5.6,6.4,0.8,14.4,8,4,2.4,1.6,3.2,8.8,8.8,0,0,0,0,13.6,0,0,0,2.4,7.2,3.2,0,1.6,0.8,0,1.6,8.8,1.6,7.2,0,1.6,1.6,0,0,0,5.6,4,0.8,0.8,0.8,0,4,8.8,0,8,0,5.6,2.4,0,7.2,0,0,0,0,0,0,0,0,0,0,29.6,10.4,3.2,0.8,0,0,0,0.8,3.2,1.6,9.6,0,97,565,746852
708,58.51,63.81,16.91,83.51,17.7,19.77,79.1,48.45,14.69,8.62,3.95,0.42,2.12,1.98,0.14,6.07,7.49,9.75,8.19,3.39,7.2,1.69,15.82,3.67,1.55,1.13,0.71,2.12,4.1,3.53,0.28,0,0.14,0.14,9.04,0.56,0,2.26,0.14,8.19,0.99,0.71,1.13,1.69,1.84,2.4,8.19,2.54,5.23,0.14,2.4,1.41,0.42,0,0.56,4.1,1.41,1.27,1.27,0.99,0,4.52,8.33,0.14,11.02,0.85,6.36,3.95,0.56,3.53,0,0.42,0.28,0.14,0.71,0,0.56,0.42,0.14,0,29.66,7.2,9.6,0.42,0,0.14,0.28,0.42,1.69,3.67,6.21,0,71,654,400082
1808,51.23,56.38,53.07,71.46,16.14,13.88,88,55.97,17.92,11.23,7.08,0.83,1.33,0.77,1.22,6.69,7.25,12.72,8.57,5.37,7.74,0.88,17.64,4.04,2.05,1.22,2.1,3.1,3.43,2.88,0.44,0.06,0,0.17,9.02,0.22,0.44,0.77,0.5,8.02,1.66,0.72,1.22,1.94,1.77,1.55,6.69,2.1,4.04,0.28,1.38,0.66,0.33,0,0.11,5.31,2.49,1.11,0.83,1.05,0.33,7.19,7.96,0.88,13.16,1.44,6.64,5.09,1.55,4.76,0.44,0.17,0.11,0,0.55,0.06,0.28,0.11,0.06,0.06,21.46,7.41,5.81,0.5,0.11,0.11,0.06,0,2.77,2.49,2.21,0,270,874,3421371
4,93.26,50,1,25.77,4,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,200,0,72,561,769926
108,84.94,39.05,9.03,42.58,8.31,21.3,73.15,35.19,4.63,0.93,0.93,0,0,0,0,3.7,5.56,10.19,5.56,3.7,8.33,0,12.04,8.33,2.78,1.85,3.7,2.78,0.93,0.93,0,0,0,0,0.93,0,0,0,0,10.19,0.93,3.7,0.93,1.85,0.93,2.78,14.81,8.33,3.7,2.78,5.56,3.7,1.85,0,0,1.85,0,0.93,1.85,0,0,1.85,11.11,1.85,9.26,0.93,2.78,4.63,2.78,5.56,0,0,0,0,0,0,0,0,0,0,42.59,18.52,7.41,1.85,0,0.93,0,0.93,3.7,0.93,3.7,4.63,226,389,788065
321,90.99,40.15,49.15,85.62,24.69,20.25,84.42,46.73,10.28,7.48,5.92,0,0.62,0.31,0.62,2.8,8.41,15.58,6.54,3.12,4.98,1.25,16.51,5.61,2.18,1.87,1.87,3.74,3.43,3.43,0,0,0,0,4.98,0.31,0.31,0,0.31,12.46,3.43,3.12,1.87,1.56,2.18,0.93,8.41,0,7.79,0,0.31,0,0,0,0.31,5.61,0.93,2.18,1.25,0.93,0.31,2.18,9.66,0.93,12.77,1.87,4.98,5.92,2.49,5.92,0.31,0,0.62,0,0,0,0,0,0,0,14.02,5.3,4.36,0,0,0,0,0.31,0,1.56,2.49,0,100,1209,929077
334,63.37,99,36.07,8.1,167,16.77,94.31,48.2,17.96,13.17,1.2,1.8,5.99,2.4,1.8,4.79,4.49,14.37,6.29,2.1,6.59,2.1,20.96,2.1,0,0.9,0.6,1.2,9.88,4.19,5.69,0.6,1.5,2.99,27.54,0.3,0,5.09,0.3,17.07,5.99,1.8,4.19,7.78,0.9,3.59,6.89,1.5,1.5,3.89,2.69,0,2.1,0,0,14.67,6.29,0,10.48,0.9,0,3.29,11.98,3.59,14.67,3.29,7.49,3.29,0,1.2,0.6,0.3,0.6,0.9,0.6,0,0,0,0.6,0,8.98,0.6,2.4,0,0,0,0,0,0.6,4.19,1.2,0,45,330,310126
786,39.48,81.34,49.95,80.96,29.11,16.28,87.53,57.12,20.61,10.56,3.56,3.05,3.82,0,0.13,10.05,6.23,13.61,10.05,5.09,7.38,1.4,18.45,4.07,3.56,2.04,1.65,2.93,4.83,3.94,0.89,0.38,0,0.13,9.8,0.13,0.25,0,0.25,12.21,4.33,1.15,1.65,2.29,1.27,2.8,5.09,0.38,3.82,0.89,1.02,0.51,0.51,0,0,6.23,3.05,1.15,1.02,0.64,0.51,1.27,15.65,1.53,11.96,2.04,5.73,4.2,1.27,1.27,0,0,0,0,1.02,0,0.38,0.64,0,0,26.34,5.85,5.09,0,0.13,0.25,0,0.51,0.25,3.56,9.92,0.76,253,583,9315931
310,3.28,70.84,37.15,86.96,19.38,17.42,87.42,57.42,24.52,12.9,5.16,1.29,4.84,1.61,0,11.61,2.9,6.13,11.94,7.42,10,1.94,20.97,4.19,2.26,1.29,3.23,3.23,5.48,4.52,0.97,0.65,0,0,10.65,0,0.65,0.32,2.26,12.58,3.55,1.29,1.61,3.23,0.97,4.19,7.74,2.26,4.19,1.29,0,0,0,0,0,4.52,1.29,1.29,1.61,0.32,0.32,5.81,13.87,1.61,9.35,0.65,2.26,6.45,1.61,4.19,0,0,0,0,0.97,0,0.32,0.65,0,0,34.19,5.81,7.74,2.9,0,2.26,0,0.65,0,3.87,10.97,0,211,1010,3346345
1793,79.7,66.62,23.27,51.89,45.97,20.47,85.05,54.32,14.22,8.98,3.4,1.06,0.5,3.01,1,5.24,8.48,15.45,6.3,4.24,7.7,0.78,13.78,4.29,2.68,2.01,1.12,1.45,4.57,2.96,1.56,0.45,0.06,0.84,9.43,0.17,0.11,1.56,1.67,10.09,2.51,1.34,1.62,1.84,1.45,2.51,6.41,1.62,4.29,0.33,3.12,0.78,2.12,0.17,0,5.69,2.12,1.12,2.06,0.61,0.22,7.25,4.57,0.17,12.83,1.39,7.08,4.41,2.57,4.35,0.22,0.06,0,0.11,0,0,0,0,0,0,13.61,2.9,7.64,0.06,0,0.11,0,0.39,0.78,1.06,0.67,0,125,987,1038897
107,28.33,99,9.37,99,8.23,14.95,76.64,44.86,24.3,19.63,4.67,5.61,7.48,1.87,0,4.67,3.74,5.61,6.54,0.93,5.61,0.93,16.82,3.74,0,0,4.67,1.87,11.21,11.21,0,0,0,0,20.56,2.8,0,0,6.54,3.74,0.93,0,0,0.93,0.93,1.87,2.8,0,2.8,0,0.93,0.93,0,0,0,9.35,8.41,0,0,0.93,0,0,15.89,2.8,7.48,0.93,1.87,4.67,0,7.48,0,0,0,0,0,0,0,0,0,0,43.93,12.15,7.48,5.61,0,0,0,1.87,0,5.61,11.21,0,87,302,1798001
1956,43.14,72.68,43.31,43.47,21.26,13.85,90.54,58.03,18.92,12.93,6.95,2.25,1.43,0.77,1.53,5.98,6.8,12.83,8.28,4.55,9.71,1.53,17.33,3.68,1.79,1.33,1.33,2.2,5.06,3.02,2.04,0.51,0.41,0.56,13.8,0.26,0.66,0.77,0.41,10.94,1.07,1.74,2.3,2.71,1.18,2.91,3.68,1.23,1.89,0.46,1.74,0.61,0.46,0,0.41,8.28,4.29,0.92,2.04,1.12,0.66,4.81,9.46,0.56,12.12,1.89,6.6,3.78,2.15,2.76,0.87,1.64,0.05,0.1,0.2,0.05,0.05,0,0.05,0,19.79,5.62,7.46,0,0.05,0.51,0.05,0.41,1.74,2.45,1.43,0.05,838,827,9006600
662,74.73,77.04,42,39.26,20.69,17.52,81.27,49.85,12.69,8.16,2.72,3.93,0.91,0.15,0.45,4.53,7.4,13.6,7.1,5.29,7.4,0.15,13.6,5.14,2.72,1.36,3.47,2.11,1.36,1.06,0.3,0,0,0.3,7.25,0,0,0,0.15,6.19,0.76,0.45,1.66,1.36,1.51,1.81,5.89,1.66,3.63,0.3,2.87,1.66,0.45,0.15,0.76,8.01,4.98,1.06,1.81,0.76,0.3,4.83,5.74,1.66,16.31,1.81,8.61,6.5,2.11,4.08,0.76,0,0.15,0,0.15,0,0,0,0.15,0,30.21,5.74,9.52,0.15,0,0.76,0.15,0.6,2.11,1.21,2.72,7.25,208,752,1005088
373,42.51,55.32,68.31,88.99,24.87,18.23,90.08,55.76,19.84,13.67,8.85,0,4.56,0,0.27,6.17,5.36,12.6,8.04,5.9,6.7,1.07,14.75,5.9,3.22,1.34,0.27,3.49,8.58,6.17,2.41,0.27,0,1.61,9.38,0,0,0,0,10.19,2.95,0.8,0.27,1.34,2.41,2.68,5.9,1.07,4.02,0.54,2.68,0.8,1.88,0,0,4.02,1.34,1.34,1.34,1.07,0,4.29,9.38,1.07,9.65,1.34,5.09,4.02,1.07,5.09,0,0.27,0.54,0.27,0.27,0,0.27,0,0,0,21.98,6.43,7.51,0,0,0.27,0,1.34,0.54,2.14,3.75,0,276,761,2715019
262,42.31,98.45,15.4,97.81,21.83,12.98,83.97,48.47,17.56,13.36,2.29,4.96,3.44,2.67,0,4.2,5.34,9.92,8.02,7.25,5.73,0.38,19.08,3.82,1.53,0.76,3.44,2.29,5.34,5.34,0,0,0,0,17.18,1.15,0.38,0,4.96,6.87,2.67,0.76,1.15,1.91,0,1.15,6.49,1.15,4.96,0.38,2.29,1.15,0.38,0,0.38,9.16,6.87,0.76,0.76,1.15,0,4.96,12.21,2.29,12.6,1.15,5.34,6.49,0.38,5.73,0,0,0,0,0.38,0,0,0.38,0,0,39.31,8.78,4.96,2.67,0,0,0,1.53,1.53,3.82,16.03,0,129,527,5199008
696,62.04,53.45,58.37,92.4,14.2,15.23,85.92,55.32,17.67,11.93,8.05,1.15,2.3,0.14,0.29,5.75,6.75,14.66,6.9,6.61,5.75,1.15,12.36,3.16,2.16,1.15,1.01,4.02,4.74,4.45,0.29,0,0,0,9.05,0.43,1.01,1.15,1.44,8.91,1.01,1.87,0.72,1.72,2.16,2.44,4.02,0.43,2.87,0.43,1.87,0.43,0.29,0.57,0.57,5.75,2.3,0.57,1.15,1.72,0,1.58,10.92,0.57,11.64,1.44,8.19,2.59,0.72,2.16,0.14,0.57,0,0,0.43,0,0,0.43,0,0,25.29,6.61,6.9,0.14,0,0,0.57,0,0.29,3.59,7.18,0,173,701,8688241
891,10.67,48.65,28.66,57.61,12.91,13.69,92.82,62.51,23.23,10.33,6.4,0.22,3.59,0,0.11,12.91,4.38,11.78,14.25,7.3,7.74,2.02,21.32,4.15,3.37,2.69,0.67,2.58,3.7,2.69,1.01,0,0.34,0.34,7.63,0.9,0.11,0.11,0.22,13.69,1.35,3.37,2.47,3.48,1.68,3.37,7.07,0.67,5.95,0.45,1.12,0.67,0.45,0,0,3.59,0.45,1.35,1.12,1.12,0.22,2.36,17.85,1.46,8.98,1.57,3.82,3.59,0.9,1.91,0,0.11,0.11,0,0.67,0,0,0.56,0.11,0,26.37,7.07,6.73,0.22,0,0.79,0,0.45,0,5.72,5.39,0,177,670,2067955
1931,44.35,75.95,37.94,92.23,27.59,13.31,86.17,56.29,15.69,8.34,2.18,0.73,4.14,1.04,0.26,7.35,6.94,12.22,9.32,7.61,8.13,1.35,17.14,3.88,2.23,1.97,1.61,2.85,5.59,4.87,0.73,0.16,0.26,0.1,9.27,0.47,0.05,0.16,1.04,12.43,2.95,1.4,1.35,2.69,1.55,3.57,4.14,0.98,2.74,0.31,0.83,0.73,0.1,0,0,5.08,1.14,1.04,1.71,1.09,0.16,5.49,9.53,1.45,12.84,1.97,5.59,5.39,1.19,3.99,0.73,0.05,0.21,0.05,0.73,0,0.05,0.26,0.41,0,28.38,5.96,10.05,2.59,0,0.73,0,0.16,2.9,2.9,3.11,0,201,1178,1471722
2275,52.59,70.57,36.6,71.19,20.31,14.37,82.68,53.71,17.76,8.79,3.6,1.19,1.93,0.62,1.45,8.97,7.56,11.52,7.96,5.23,7.03,1.14,14.99,3.3,1.36,1.63,1.36,2.86,4.13,3.25,0.84,0.18,0.26,0.13,9.49,0.09,0.13,0.35,0.66,10.33,1.45,1.67,0.97,3.08,1.58,2.46,4.75,0.88,3.56,0.26,1.23,0.22,0.4,0.09,0.09,5.19,2.07,0.79,1.36,1.01,0.31,4.22,8.66,1.32,13.01,1.93,5.41,5.93,1.01,3.25,0.18,0.18,0.09,0.13,0.97,0,0.62,0.18,0.04,0.04,21.05,5.71,6.2,1.36,0,0.26,0.04,1.05,2.2,3.16,0.97,0.09,86,1010,3061003
2932,65.38,71.21,60.61,46.51,26.9,12.59,87.48,57.4,17.26,11.53,5.42,0.44,3.07,1.36,1.23,5.73,9.82,14.19,9.07,4.67,7.13,1.3,17.19,3.75,2.11,1.71,0.72,1.71,3.55,2.32,1.19,0.14,0.31,0.51,11.83,0.55,0.14,1.19,1.81,10.4,1.74,1.06,2.18,3.38,1.19,2.93,2.59,1.02,1.3,0.27,1.43,0.48,0.75,0,0.1,6.58,1.71,1.36,2.59,1.23,0.41,3.75,10.44,1.77,16.06,2.8,8.7,4.77,1.4,1.23,0.51,0.41,0.34,0.48,1.36,0.1,0.68,0.14,0.41,0.03,17.77,4.81,5.73,0.27,0.03,0.51,0.1,0.24,0.58,4.74,0.75,0,101,1395,1934877
2271,39.9,66.38,61.87,69.75,24.16,15.37,89.7,59.14,18.58,9.03,4.36,1.72,2.47,0.09,0.4,9.47,6.47,14.22,10.39,7.4,7.84,1.01,18.93,2.64,1.72,1.81,2.77,2.33,3.3,2.82,0.48,0.13,0,0.09,8.67,0.04,0.04,0.13,0,12.2,2.29,2.47,1.28,3.3,1.23,3.17,4.67,0.4,3.92,0.26,0.88,0.22,0.26,0,0.31,5.68,2.64,1.37,0.84,1.06,0.13,2.03,14.27,2.29,14.35,3.26,6.69,4.45,2.2,3.48,0.09,0.22,0,0,1.01,0.09,0.31,0.4,0.26,0,21.18,5.15,7.44,0.09,0.04,0.53,0.04,0.4,0.62,4.58,2.29,0,70,1056,1172298
1099,12.27,32.47,89.08,51.3,19.62,11.92,92.72,61.78,23.66,14.01,10.46,0.27,2.64,0.36,0.27,9.65,5.37,11.19,12.37,6.55,9.92,1.27,22.38,4,2.64,3.28,0.36,1.91,6.1,3.73,2.37,0.55,0.55,0.18,8.83,0,0.18,0.18,0.45,16.01,4.19,2.46,1.46,3.91,1.36,4.37,5.73,0.45,4.09,1,1.27,0.45,0.64,0,0.18,3.91,0.91,0.82,1.09,0.45,0.82,4.19,15.92,1.36,11.19,1.73,4.73,4.82,1.36,2.09,0.09,0.45,0.36,0.18,0.45,0.18,0,0,0.27,0,21.11,5.46,5.73,0,0,0.27,0,0.64,1.27,5,2.73,0,161,778,1669149
543,56.15,49.26,69.89,90.03,17.52,17.31,87.66,55.06,15.1,7.73,4.97,0.37,1.1,0,1.29,7.37,6.45,13.63,7.55,7.55,7,1.66,16.76,3.13,1.84,2.03,2.03,1.66,5.52,4.6,0.74,0,0.18,0.37,7.92,0.18,0.18,0,0.18,9.02,2.76,1.1,0.37,2.03,0.92,2.95,6.45,0.55,4.79,0.55,1.47,0,1.1,0,0.18,3.5,1.29,0.37,1.29,0.37,0.18,6.08,9.58,0.37,13.81,1.47,6.45,5.89,1.1,4.79,1.29,0,0,0,0.92,0,0,0.18,0.74,0,24.31,6.45,6.81,1.47,0,0.74,0.18,0.74,1.1,2.03,4.42,0.37,35,570,903111
1903,85.91,66.49,62.18,70.29,19.42,17.18,85.97,54.44,13.77,8.41,3.94,1.58,1.73,0.53,0.63,5.31,8.88,17.24,7.2,5.99,4.41,0.63,14.14,5.31,2.47,2.05,1.37,2.42,3.31,2.84,0.47,0,0,0.11,8.09,0.16,0.16,0.05,0.74,10.46,1.89,1.89,1.21,2.05,1.31,2.57,2.79,1.37,1.16,0.21,0.95,0.32,0.37,0,0.21,5.57,2.57,1.1,1.37,0.68,0.11,2.84,8.72,1.31,16.18,2.36,9.88,3.99,1.89,3.36,0.16,0.16,0.95,0.05,0.68,0,0.11,0.26,0.32,0.05,18.02,5.2,7.62,1.1,0,1.21,0.05,0.11,0.63,1.47,0.63,0,27,1453,1019109
2,93.26,50,1,25.77,2,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,200,0,48,590,817014
133,47.56,72.62,6.76,15.24,22.17,12.03,82.71,47.37,13.53,8.27,1.5,1.5,0,5.26,0,4.51,4.51,9.77,8.27,4.51,8.27,1.5,16.54,5.26,0,1.5,1.5,0.75,0.75,0,0.75,0,0,0,9.02,0,0,6.02,0,6.77,0.75,0,3.76,0.75,0,1.5,12.03,5.26,6.02,0.75,1.5,0.75,0.75,0,0,5.26,1.5,0,2.26,1.5,0,2.26,9.77,0.75,17.29,3.01,8.27,6.02,0,6.02,2.26,1.5,0,0,3.01,0,0,2.26,0,0,40.6,10.53,8.27,0,0,2.26,3.01,0.75,1.5,0.75,13.53,0,100,386,1257079
1073,63.49,59.57,51.66,33.82,17.88,13.33,80.8,48.65,14.63,9.97,4.47,0.09,0.75,4.19,0.47,4.66,6.71,12.77,9.13,4.94,5.03,1.86,16.12,4.1,2.42,0.75,3.82,1.12,3.45,1.96,1.49,0.19,0.47,0.65,9.97,0,1.3,4.38,0.47,6.8,1.21,0.65,0.56,1.49,0.93,2.05,3.26,1.4,1.3,0.56,2.14,1.4,0.37,0.09,0.19,5.31,1.58,1.4,1.86,0.56,0.19,5.41,9.32,1.12,18.27,1.96,10.16,6.34,1.86,2.42,0.28,0.19,0.19,0.09,1.4,0,0,1.4,1.3,0,26.19,9.69,7.83,1.58,0,0.09,0.09,0.47,0.56,3.82,2.05,0,33,566,1160841
597,20.48,7.26,85.33,10.83,18.09,14.24,78.56,51.59,18.43,15.08,13.57,1.17,0.17,0,0.17,3.35,3.35,9.55,16.75,2.01,4.52,3.69,23.79,3.85,0.84,0.17,4.02,0.34,4.86,1.84,3.02,0.34,0.34,1.51,5.36,0.5,0.17,0.67,0.17,8.21,1.01,1.01,1.17,2.01,0.5,4.02,2.01,1.01,0.84,0,0.84,0.17,0.67,0,0,3.52,1.34,0.17,1.34,0.17,0.5,5.36,15.41,2.35,9.88,1.34,2.68,6.03,0.17,1.01,2.35,0.5,1.17,1.17,0.34,0,0.34,0,0,0,30.65,12.06,5.53,1.84,0,1.51,0,0,0.34,5.36,4.02,0,170,576,1310078
4,93.26,50,1,25.77,4,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,200,0,75,388,2155099
576,41.98,72.24,77.44,65.25,72,18.23,84.72,52.78,18.75,13.72,7.81,0.52,3.65,1.56,0.17,5.03,6.08,10.94,10.94,6.25,4.17,0.69,23.09,2.95,0.69,2.78,0.52,0.87,5.03,3.47,1.39,0.17,0,0.69,12.15,0.17,0.35,1.39,0.87,10.76,2.95,1.22,0.69,2.43,2.6,1.91,5.38,0.87,3.47,0.87,2.6,0.35,1.22,0,0.52,4.86,3.12,0.17,0.17,1.22,0.17,4.69,13.19,2.26,15.1,2.78,7.64,5.21,0.35,3.47,0.87,0,0,0,1.04,0,1.04,0,0,0,14.93,2.6,3.12,0.17,0,0.35,0,0,0.69,4.86,3.12,0,38,649,1034518
20,93.26,50,93.3,25.77,20,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,30,0,0,30,0,45,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,90,5,44,691,1365169
602,37.04,90.51,40.8,82.34,16.27,13.62,83.39,53.32,18.27,11.63,2.33,2.99,5.15,0.33,0.83,6.64,4.32,11.96,8.64,5.98,5.65,3.32,17.94,1.66,1,3.16,0.66,2.49,5.15,4.15,1,0.33,0.5,0.5,13.12,0.66,0,0.17,0.5,11.3,1.16,1.99,2.16,2.33,1.66,2.49,3.65,1,2.49,0.17,0.83,0.5,0,0,0.33,9.47,3.49,1,4.65,1,0,2.99,12.46,1.16,16.11,1.99,9.14,5.15,1.33,0.83,0.33,0.5,0.5,0,4.49,0,2.49,1.66,0.5,0,41.53,6.98,10.13,4.49,0,1.66,2.99,0,1,3.99,10.3,0,35,421,2852664
816,52.43,90.5,28.81,91.49,16.32,16.79,86.27,52.57,17.65,12.5,3.31,4.78,2.08,0.98,1.35,5.15,5.64,12.75,9.31,3.92,5.76,1.84,17.03,4.29,2.82,1.72,0.49,2.82,7.97,6,1.96,0.37,0.98,0.25,13.6,0.37,0,0.12,1.47,9.44,1.96,2.08,1.72,1.59,1.72,2.08,4.29,0.74,2.82,0.61,2.08,0.25,1.47,0,0.25,10.78,6,1.72,2.45,1.23,0.74,4.17,11.64,1.72,12.99,1.59,6.62,4.9,1.35,2.82,0,1.23,0.49,0.61,0.49,0.12,0.25,0.12,0,0,21.69,8.46,4.9,0.49,0.25,0.86,0.12,0,0.74,4.41,1.47,0,40,518,1538107
213,65.18,59.27,35.55,13.14,71,14.08,78.4,40.85,15.49,11.74,7.04,0,0,4.23,0.47,3.76,5.63,9.86,7.98,4.23,2.35,0.94,19.72,3.29,1.88,0,1.88,3.76,2.82,0.94,1.88,0,1.41,0.47,11.27,0.47,0.47,3.76,1.88,5.16,1.41,0,0.94,1.41,1.88,0.47,6.57,3.76,2.35,0.94,2.35,0.47,0.47,0,1.41,4.69,0.47,0,3.76,0.47,0,6.57,10.33,1.41,15.02,4.23,7.51,3.76,0.47,4.23,0,1.41,2.35,2.35,0.47,0.47,0,0,0,0,11.74,0.94,3.29,0,0,0,0,0.94,1.41,3.29,1.88,0,6,523,820295
250,43.61,57.92,59.21,19.78,62.5,13.2,77.6,44.8,15.2,12.8,7.6,0,4.4,0.8,0,2.4,5.2,8,11.6,5.2,3.2,1.2,16,3.6,0.8,0.8,5.6,0.8,2,0.8,1.2,0,0,0,8.8,0.4,0,1.2,0.4,10.4,2,3.2,0.8,2.4,0.8,2.4,5.2,2,2.8,1.2,2.4,0.8,0.8,0,0.4,6.8,1.2,0.4,4,0.8,0.4,1.2,17.2,0.8,12,1.6,8,2.4,0.8,1.6,0.4,0,0.8,0.8,0.4,0,0.4,0,0,0,39.2,12,10.4,2.4,0,1.2,0,0.8,2.8,5.2,3.6,0.8,8,369,738590
7,93.26,50,89.63,99,7,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,28.57,0,0,28.57,0,42.86,0,0,0,0,0,0,0,0,0,0,114.29,0,0,0,0,0,0,0,0,0,114.29,0,33,257,1138566
301,11.35,99,36.54,37.53,75.25,12.96,90.03,56.15,18.94,14.62,0.66,0,11.63,0,2.33,4.32,7.97,4.32,13.29,7.64,8.64,1.66,16.94,1.33,0,3.32,1.33,1,8.64,4.65,3.99,0.66,1.99,1.33,19.6,0,0.33,0.33,0,9.97,0.66,0.66,0,1.99,3.65,3.32,5.65,0.33,2.99,1.99,1.33,0.33,0.33,0,0,7.97,1,1.66,3.32,1.33,1.99,0.66,17.94,1.33,14.29,2.33,5.65,6.31,0,2.99,0,1,2.66,0,4.98,1.33,0,1.66,1.99,0,29.57,8.64,15.95,0,0,0,0,0,0.66,1.66,2.66,0,13,299,804359
